combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
30,0,0.8502,32,32,3,0.1,0.1,0.001,0.0001,600,128,0.1,0
30,1,0.9162,32,32,3,0.1,0.1,0.001,0.0001,600,128,0.1,0
30,2,0.7232,32,32,3,0.1,0.1,0.001,0.0001,600,128,0.1,0
30,3,0.8583,32,32,3,0.1,0.1,0.001,0.0001,600,128,0.1,0
30,4,0.7953,32,32,3,0.1,0.1,0.001,0.0001,600,128,0.1,0
31,0,0.8785,128,128,6,0.1,0.5,0.005,0.0001,1000,128,0.1,0
31,1,0.8791,128,128,6,0.1,0.5,0.005,0.0001,1000,128,0.1,0
31,2,0.839,128,128,6,0.1,0.5,0.005,0.0001,1000,128,0.1,0
31,3,0.8896,128,128,6,0.1,0.5,0.005,0.0001,1000,128,0.1,0
31,4,0.8469,128,128,6,0.1,0.5,0.005,0.0001,1000,128,0.1,0
32,0,0.8702,64,32,3,0.1,0.5,0.001,0.0001,200,64,0.1,10
32,1,0.8491,64,32,3,0.1,0.5,0.001,0.0001,200,64,0.1,10
32,2,0.8664,64,32,3,0.1,0.5,0.001,0.0001,200,64,0.1,10
32,3,0.8923,64,32,3,0.1,0.5,0.001,0.0001,200,64,0.1,10
32,4,0.8739,64,32,3,0.1,0.5,0.001,0.0001,200,64,0.1,10
33,0,0.859,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
33,1,0.8871,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
33,2,0.8857,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
33,3,0.8732,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
33,4,0.8389,64,32,2,0.1,0.1,0.005,0.0001,600,64,0.1,10
34,0,0.7708,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
34,1,0.5819,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
34,2,0.5034,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
34,3,0.6397,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
34,4,0.6761,32,64,6,0.5,0.5,0.005,0.0001,1000,64,0.1,0
35,0,0.8763,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
35,1,0.8289,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
35,2,0.8399,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
